theta       Dist 
192.78       00680.25
193.69       00683.75
194.69       00686.75
195.66       00689.75
196.80       00693.00
197.77       00698.00
198.78       00701.25
199.69       00705.75
200.69       00710.75
201.86       00714.00
202.78       00720.50
203.67       00726.25
204.84       00731.75
205.77       00738.00
206.72       00745.25
207.70       00752.50
208.84       00758.50
209.72       00766.50
210.66       00775.00
211.72       00783.75
212.75       00793.50
213.72       00801.75
214.75       00812.00
215.69       00820.50
216.70       00832.25
217.72       00843.25
218.69       00855.75
219.62       00870.00
220.59       00882.75
221.67       00895.50
222.64       00908.75
223.59       00923.50
224.62       00941.50
225.55       00957.00
226.55       00977.25
227.55       00996.75
228.61       01013.50
229.59       01030.50
230.59       01054.75
231.48       01077.25
232.53       01103.25
233.89       01128.00
234.88       01155.75
235.89       01180.00
236.81       01213.50
237.81       01244.00
238.88       01281.50
239.81       01317.25
240.84       01359.00
241.88       01398.25
242.86       01442.75
243.84       01492.75
244.81       01541.25
245.83       01597.50
246.80       01663.75
247.84       01726.00
248.80       01800.75
249.84       01877.50
250.78       01964.50
251.83       01952.25
252.89       01928.75
253.89       01947.00
254.95       01935.50
255.97       01930.75
256.92       01914.50
257.91       01911.75
258.95       01909.25
259.98       01906.00
261.02       01896.25
262.06       01894.75
263.08       01886.25
264.09       01878.50
265.12       01876.75
266.12       01872.75
267.20       01863.00
268.20       01863.75
269.20       01862.50
270.23       01863.00
271.28       01863.25
272.33       01862.00
273.31       01864.00
274.34       01865.00
275.38       01871.25
276.38       01879.25
277.41       01886.00
278.44       01894.00
280.45       00000.00
280.52       01893.00
282.50       00000.00
282.55       01901.25
284.56       00000.00
285.58       00000.00
286.61       00000.00
287.20       05814.50
287.64       00000.00
288.23       05814.50
290.72       00000.00
291.73       00000.00
292.77       00000.00
293.78       00000.00
294.81       00000.00
295.84       00000.00
296.86       00000.00
297.89       00000.00
298.89       02112.00
298.92       00000.00
300.94       02152.75
300.97       00000.00
302.97       02191.00
303.02       00000.00
303.98       02219.50
305.08       02248.00
306.09       02276.00
307.08       02309.50
308.14       02341.00
309.12       02374.00
310.14       02398.50
311.19       02441.25
312.19       02469.75
313.20       02522.25
314.25       02463.75
315.30       02427.75
316.31       02443.00
317.31       02440.25
318.34       02463.25
319.38       02491.50
320.33       02853.50
321.36       02928.25
322.36       03001.00
323.39       03003.25
324.45       02954.50
325.48       02906.25
326.48       02878.50
327.53       02831.00
328.77       02816.75
329.81       02806.75
330.86       02748.75
331.88       02724.25
332.95       02713.75
333.98       02675.50
335.03       02651.00
336.05       02631.25
337.11       02610.25
338.12       02589.50
339.16       02583.50
340.20       02562.00
341.23       02543.50
342.28       02526.75
343.33       02504.00
344.39       02489.25
345.39       02484.25
346.44       02468.50
347.50       02454.00
348.50       02451.25
349.55       02446.00
350.58       02440.50
351.62       02438.50
352.69       02426.00
353.53       02411.25
354.55       02410.50
355.59       02409.25
356.62       02407.00
357.64       02404.75
359.44       02404.50
0.70       02405.50
1.73       02394.00
2.77       02404.00
3.78       02406.00
4.83       02406.25
5.86       02406.50
6.86       02412.00
7.88       02422.75
8.92       02435.50
9.94       02438.75
10.98       02441.25
11.98       02446.00
13.02       02451.50
14.03       02465.00
15.06       02476.50
16.09       02484.00
16.95       02491.00
17.92       02508.75
18.95       02526.00
19.97       02545.00
20.98       02563.50
22.00       02584.00
23.00       02590.75
24.02       02611.75
25.03       02631.25
26.06       02654.50
27.06       02680.50
28.06       02715.75
29.09       02726.00
30.11       02765.75
31.09       02809.25
32.12       02821.00
33.14       02867.75
34.14       02881.75
35.19       02928.25
36.17       02974.25
37.20       03008.00
38.20       03020.75
39.20       03068.75
40.47       03124.00
41.52       03099.75
42.53       03042.25
43.56       02984.50
44.64       02929.50
45.67       02876.25
46.70       02843.75
47.73       02794.25
48.78       02745.75
49.78       02701.50
50.84       02656.00
51.89       02617.75
52.91       02603.25
53.95       02563.50
54.95       02526.50
56.05       02489.50
57.06       02465.75
58.06       02453.00
59.14       02410.75
60.17       02389.75
61.22       02360.75
62.22       02354.50
63.28       02325.25
64.31       02307.50
65.17       02289.75
66.23       02270.50
67.25       02255.75
68.28       02233.00
69.30       02217.50
70.31       02202.00
71.34       02188.50
72.39       02181.50
73.42       02170.00
74.41       02165.00
75.48       02151.50
76.48       02148.25
77.53       02137.75
78.53       02132.75
79.56       02116.00
80.61       02110.75
81.61       02101.00
82.61       02100.00
83.67       02096.75
84.66       02095.75
85.72       02094.75
86.73       02092.25
87.72       02094.75
88.69       02085.00
89.70       02094.00
90.70       02086.50
91.73       02093.00
92.75       02093.00
93.78       02093.75
94.83       02094.75
95.83       02096.75
96.86       02097.50
97.86       02098.00
98.89       02100.50
99.88       02110.50
100.91       02131.25
101.95       02132.25
102.92       02135.25
103.92       02147.50
104.98       02167.50
105.95       02180.50
107.02       02184.00
108.05       02136.25
109.08       02031.50
110.14       01932.25
111.19       01837.00
112.27       01754.75
113.45       01680.75
114.47       01621.75
115.55       01550.50
116.61       01495.00
117.66       01444.25
118.75       01402.00
119.73       01357.75
120.80       01310.25
121.86       01271.25
122.91       01234.25
124.02       01199.50
125.06       01168.50
126.09       01139.25
127.12       01113.00
128.27       01088.75
129.31       01063.00
130.39       01038.75
131.34       01017.50
132.44       00997.50
133.52       00975.75
134.52       00960.00
135.56       00939.25
136.64       00923.75
137.84       00906.50
138.92       00893.25
139.94       00880.75
141.11       00865.50
142.12       00852.25
143.08       00838.75
144.17       00827.50
145.31       00816.50
146.27       00807.00
147.34       00797.00
148.50       00787.75
149.53       00778.50
150.59       00769.50
151.56       00761.75
152.67       00753.75
153.62       00747.00
154.66       00740.00
155.84       00734.25
156.75       00727.75
157.89       00721.00
158.95       00716.00
160.06       00710.75
161.06       00706.25
161.97       00702.25
162.78       00697.75
163.91       00693.25
164.88       00690.00
165.95       00686.25
167.03       00682.25
168.00       00680.75
168.94       00676.75
170.05       00674.00
171.06       00672.25
172.12       00670.75
173.12       00669.25
174.11       00667.75
175.17       00666.25
176.23       00665.75
177.27       00665.75
178.27       00665.00
179.30       00664.50
180.38       00662.75
181.28       00664.25
182.33       00665.25
183.41       00665.25
184.27       00665.75
185.28       00666.50
186.36       00667.75
187.41       00670.00
188.52       00671.50
189.56       00673.25
190.56       00675.00
191.50       00677.00
192.50       00680.25
193.61       00681.75
194.52       00685.00
195.64       00689.25
196.56       00692.75
197.48       00696.25
198.53       00700.50
199.48       00706.25
200.55       00710.75
201.56       00714.75
202.64       00720.25
203.61       00725.75
204.64       00732.50
205.55       00738.50
206.72       00745.50
207.70       00752.00
208.58       00758.75
209.78       00767.00
210.88       00777.00
211.81       00785.00
212.81       00794.25
213.84       00803.25
214.88       00813.75
215.88       00824.25
216.92       00832.75
217.94       00846.00
218.84       00858.75
219.95       00870.75
220.86       00885.00
221.91       00897.25
222.97       00912.00
223.95       00928.00
224.94       00944.25
225.89       00962.50
226.97       00982.00
227.95       00998.50
228.98       01015.50
229.92       01036.75
230.98       01061.50
231.91       01083.75
232.94       01106.50
233.97       01132.75
234.92       01160.00
235.97       01186.25
236.95       01214.50
237.98       01245.50
239.00       01284.75
239.98       01322.00
241.00       01360.25
241.98       01407.25
242.98       01446.25
243.98       01500.50
244.97       01550.50
245.95       01614.00
246.92       01678.00
247.97       01737.00
248.94       01813.50
249.92       01898.75
250.95       01957.00
251.98       01944.00
253.00       01926.50
254.03       01944.75
255.08       01933.00
256.09       01923.75
257.08       01913.75
258.12       01910.25
259.14       01907.50
260.19       01902.75
261.25       01901.25
262.27       01887.50
263.28       01885.75
264.34       01872.00
265.36       01871.50
266.36       01871.25
267.38       01870.50
268.44       01863.50
269.45       01863.75
270.50       01868.75
271.52       01861.00
272.53       01864.25
273.53       01870.00
274.61       01872.00
275.62       01878.00
276.67       01877.50
277.69       01885.50
278.72       01887.75
279.73       01890.25
280.69       00000.00
281.80       01899.25
282.73       00000.00
283.77       00000.00
284.78       00000.00
285.81       00000.00
286.84       00000.00
287.86       00000.00
288.89       00000.00
289.92       00000.00
290.94       00000.00
291.97       00000.00
292.98       00000.00
294.02       00000.00
295.05       00000.00
296.06       00000.00
297.09       00000.00
298.12       00000.00
299.22       02134.50
300.17       00000.00
301.23       02157.25
302.30       02186.25
303.28       02213.50
304.31       02243.25
305.59       02272.00
306.62       02295.50
307.62       02329.75
308.67       02351.50
309.72       02392.25
310.70       02424.75
311.75       02461.50
312.80       02503.00
313.86       02483.50
314.88       02455.25
315.92       02408.25
316.98       02436.00
317.97       02445.75
319.05       02483.50
320.06       02544.00
321.03       02917.25
322.03       02957.75
323.06       03012.25
324.14       02978.75
325.19       02946.25
326.22       02901.25
327.25       02865.75
328.30       02826.25
329.19       02812.00
330.25       02769.25
331.28       02742.75
332.33       02717.50
333.34       02682.00
334.41       02670.75
335.45       02648.50
336.48       02625.25
337.50       02596.50
338.53       02585.50
339.61       02565.75
340.61       02559.00
341.67       02528.25
342.69       02508.00
343.72       02492.75
344.78       02486.50
345.78       02468.50
346.86       02464.50
347.84       02447.75
348.91       02446.75
349.91       02442.25
350.95       02438.75
352.02       02426.00
352.98       02412.00
354.05       02409.25
355.05       02407.75
356.11       02407.00
357.11       02405.50
358.16       02405.75
358.64       02405.25
359.66       02393.25
0.20       02403.25
1.25       02403.75
2.27       02403.00
3.30       02405.75
4.36       02407.00
5.36       02408.00
6.42       02409.25
7.44       02422.00
8.44       02436.50
9.52       02438.00
10.55       02437.75
11.53       02445.75
12.56       02448.00
13.61       02462.50
14.62       02468.50
15.64       02482.50
16.64       02502.00
17.64       02508.75
18.69       02524.75
19.69       02532.50
20.73       02562.50
21.73       02583.75
22.78       02592.00
23.80       02610.00
24.81       02634.00
25.84       02638.50
26.86       02676.50
27.88       02716.50
28.89       02725.75
29.92       02766.25
30.95       02806.75
31.98       02821.00
33.00       02849.00
34.00       02878.50
35.05       02910.00
36.08       02954.50
37.09       02983.00
38.11       03020.25
39.14       03065.25
40.14       03122.00
41.22       03134.00
42.23       03045.00
43.27       03007.25
44.30       02935.25
45.36       02916.75
46.38       02848.75
47.42       02798.25
48.47       02765.00
49.52       02705.00
50.53       02688.75
51.59       02632.50
52.62       02607.50
53.64       02583.00
54.69       02530.50
55.70       02505.25
56.75       02469.00
57.80       02457.50
58.81       02444.75
59.86       02402.50
60.88       02374.75
61.94       02345.75
62.95       02326.25
63.98       02319.50
64.86       02293.00
65.89       02264.25
66.89       02255.75
67.94       02241.00
68.97       02226.75
69.97       02213.25
70.98       02188.75
72.02       02182.75
73.08       02169.75
74.05       02164.75
75.08       02153.00
76.09       02149.50
77.14       02137.25
78.17       02133.00
79.20       02129.25
80.20       02115.00
81.23       02108.50
82.23       02100.25
83.30       02096.50
84.33       02097.50
85.31       02093.00
86.34       02093.00
87.39       02085.50
88.39       02085.00
89.38       02077.00
90.41       02084.25
91.41       02086.25
92.42       02085.25
93.44       02094.25
94.48       02094.75
95.45       02097.50
96.53       02096.00
97.52       02099.75
98.53       02103.00
99.53       02120.25
100.59       02112.75
101.59       02131.00
102.61       02134.50
103.64       02139.50
104.64       02168.25
105.62       02177.75
106.67       02184.50
107.69       02135.50
108.78       02019.50
109.84       01913.00
110.86       01836.00
111.95       01747.25
113.27       01680.00
114.41       01611.75
115.45       01547.25
116.47       01494.75
117.59       01444.25
118.61       01391.75
119.73       01352.75
120.72       01309.75
121.78       01267.75
122.91       01233.00
123.94       01194.75
125.06       01168.00
126.14       01139.75
127.14       01113.50
128.27       01088.00
129.30       01063.25
130.31       01036.25
131.41       01017.00
132.52       00997.75
133.56       00977.00
134.55       00959.00
135.70       00940.50
136.72       00923.50
137.64       00907.00
138.61       00893.50
139.73       00880.00
140.73       00866.50
141.75       00853.00
142.86       00838.25
143.89       00827.25
144.95       00818.00
146.00       00806.75
146.95       00797.00
148.00       00788.00
149.06       00778.50
150.17       00770.25
151.11       00762.00
152.27       00753.25
153.20       00746.50
154.38       00739.25
155.34       00733.25
156.34       00727.25
157.50       00721.00
158.53       00715.00
159.58       00710.25
160.53       00705.75
161.67       00701.50
162.50       00698.00
163.53       00692.75
164.53       00690.00
165.66       00685.00
166.66       00682.75
167.61       00680.75
168.61       00676.50
169.69       00674.50
170.64       00671.75
171.66       00671.25
172.77       00669.75
173.86       00666.50
174.86       00666.00
175.78       00664.25
176.88       00665.25
177.97       00664.25
178.84       00663.75
179.86       00661.75
180.94       00664.50
181.98       00664.00
182.94       00663.75
184.02       00665.50
184.94       00667.00
186.05       00667.25
187.06       00669.50
188.22       00671.25
189.14       00672.25
190.28       00674.00
191.19       00676.50
192.23       00679.25
193.22       00682.00
194.30       00685.50
195.33       00689.00
196.38       00692.50
197.31       00695.50
198.38       00700.75
199.38       00705.25
200.30       00710.00
201.30       00714.50
202.27       00720.50
203.28       00726.25
204.42       00731.50
205.31       00738.50
206.33       00745.50
207.38       00752.50
208.31       00757.75
209.41       00767.00
210.56       00775.00
211.64       00785.50
212.66       00794.75
213.62       00802.50
214.69       00813.50
215.58       00822.25
216.59       00833.25
217.59       00844.00
218.59       00858.75
219.72       00870.50
220.66       00883.25
221.59       00896.75
222.67       00911.00
223.73       00926.25
224.69       00942.00
225.64       00959.50
226.70       00977.75
227.67       00998.00
228.69       01016.50
229.64       01034.25
230.72       01057.00
231.77       01082.00
232.75       01105.00
233.55       01128.50
234.61       01156.00
235.58       01184.25
236.59       01212.50
237.55       01245.50
238.59       01282.00
239.56       01316.00
240.56       01359.00
241.52       01405.75
242.55       01445.25
243.56       01494.25
244.52       01547.00
245.52       01606.25
246.52       01664.75
247.50       01735.00
248.53       01811.00
249.48       01887.75
250.47       01957.75
251.56       01943.75
252.58       01927.50
253.59       01946.75
254.62       01933.75
255.61       01923.50
256.67       01914.75
257.75       01910.50
258.77       01907.50
259.80       01905.00
260.81       01895.50
261.84       01886.25
262.84       01879.25
263.92       01871.50
264.92       01871.25
265.95       01876.00
266.97       01863.75
267.98       01863.50
269.00       01862.50
270.03       01861.50
271.06       01863.00
272.11       01864.00
273.14       01863.75
274.16       01871.75
275.20       01870.00
276.22       01878.25
277.25       01878.75
278.25       01887.75
279.98       00000.00
280.33       01899.50
282.03       00000.00
282.66       01911.00
284.09       00000.00
285.12       00000.00
286.16       00000.00
287.19       00000.00
288.20       00000.00
289.23       00000.00
290.27       00000.00
291.30       00000.00
291.52       05814.50
293.34       00000.00
294.38       00000.00
295.41       00000.00
296.44       00000.00
297.47       00000.00
298.19       02108.00
299.52       00000.00
300.23       02150.25
301.28       02156.50
302.31       02184.50
303.33       02213.75
304.36       02242.50
305.28       02273.75
306.31       02294.00
307.34       02326.25
308.34       02347.75
309.39       02389.50
310.42       02422.00
311.42       02461.75
312.44       02500.25
313.48       02487.00
314.52       02458.25
315.55       02409.75
316.62       02424.00
317.64       02444.75
318.67       02470.50
319.69       02544.00
320.64       02917.25
321.69       02959.25
322.70       03014.75
323.73       02979.50
324.77       02947.25
325.83       02902.00
326.84       02870.25
327.88       02824.25
328.91       02809.50
329.91       02769.75
330.97       02730.00
331.98       02719.75
333.05       02695.50
334.05       02673.75
335.09       02649.75
336.11       02629.25
337.17       02595.75
338.22       02586.00
339.22       02568.25
340.28       02548.50
341.33       02528.50
342.36       02520.25
343.36       02503.75
344.44       02486.50
345.44       02479.25
346.47       02465.00
347.53       02452.50
348.53       02449.50
349.59       02441.75
350.61       02439.00
351.64       02435.25
352.66       02434.75
353.69       02420.75
354.77       02409.25
355.78       02417.75
356.81       02406.00
357.83       02407.50
359.19       02403.75
0.92       02405.25
1.95       02405.75
3.02       02404.25
4.03       02406.50
5.06       02408.50
6.11       02409.25
7.14       02422.25
8.17       02434.25
9.17       02437.50
10.19       02442.25
11.25       02443.00
12.25       02451.50
13.31       02462.75
14.31       02469.75
15.34       02482.50
16.38       02490.25
17.42       02519.00
18.45       02524.75
19.45       02545.75
20.52       02562.50
21.55       02581.00
22.56       02592.75
23.58       02624.00
24.62       02631.50
25.64       02654.25
26.69       02680.75
27.70       02716.00
28.72       02726.50
29.75       02751.75
30.77       02807.25
31.80       02818.75
32.83       02848.25
33.86       02879.25
34.89       02907.50
35.89       02954.25
36.94       03001.25
37.97       03017.00
38.97       03067.75
40.00       03121.50
40.89       03158.25
41.92       03046.00
42.97       03025.25
44.00       02955.00
45.03       02918.25
46.06       02848.75
47.12       02798.50
48.14       02765.50
49.16       02705.50
50.22       02689.00
51.25       02647.50
52.28       02608.25
53.31       02566.50
54.34       02543.75
55.39       02504.50
56.39       02481.00
57.45       02457.50
58.44       02445.75
59.52       02394.25
60.52       02374.50
61.55       02355.25
62.61       02327.00
63.61       02310.75
64.59       02291.00
65.64       02273.50
66.64       02259.25
67.69       02243.25
68.73       02225.75
69.73       02213.50
70.75       02189.00
71.80       02184.25
72.81       02169.00
73.83       02164.50
74.88       02152.25
75.88       02147.25
76.94       02136.25
77.92       02132.25
79.00       02113.75
80.00       02112.75
81.03       02108.00
82.06       02099.50
83.06       02098.25
84.11       02095.00
85.12       02096.25
86.14       02092.75
87.16       02093.00
88.17       02085.25
89.36       02085.25
90.42       02092.25
91.48       02084.00
92.45       02093.00
93.48       02093.25
94.53       02092.50
95.55       02094.50
96.59       02095.25
97.62       02098.00
98.62       02101.75
99.66       02110.50
100.72       02114.25
101.75       02130.75
102.78       02134.00
103.78       02138.75
104.81       02159.25
105.84       02170.25
106.89       02183.25
107.91       02123.00
108.98       02019.00
110.05       01912.50
111.09       01834.25
112.17       01739.00
113.22       01679.00
114.33       01612.00
115.34       01548.75
116.42       01494.00
117.44       01443.25
118.53       01393.50
119.56       01352.50
120.66       01310.50
121.75       01267.50
122.78       01234.00
123.88       01196.50
124.88       01168.25
126.02       01140.25
127.02       01115.75
128.14       01089.25
129.20       01063.50
130.17       01038.25
131.25       01017.00
132.28       00998.50
133.42       00977.75
134.47       00958.75
135.56       00940.75
136.55       00923.50
137.62       00907.75
138.53       00893.00
139.62       00880.50
140.64       00866.00
141.73       00852.25
142.73       00839.00
143.81       00827.75
144.91       00817.00
145.94       00806.75
146.95       00797.25
147.97       00788.00
149.06       00778.50
150.00       00769.25
151.08       00762.00
152.22       00755.00
153.28       00745.50
154.23       00739.75
155.19       00732.50
156.39       00727.50
157.39       00721.25
158.42       00715.75
159.48       00710.75
160.36       00706.50
161.56       00701.75
162.44       00696.75
163.45       00692.75
164.41       00690.25
165.58       00685.25
166.58       00683.50
167.61       00680.50
168.48       00676.00
169.66       00673.75
170.67       00671.25
171.62       00670.75
172.62       00669.50
173.67       00667.25
174.78       00665.75
175.84       00665.75
176.86       00664.50
177.73       00664.75
178.91       00663.75
179.73       00661.50
180.86       00664.50
181.89       00664.25
182.91       00664.75
183.92       00665.50
184.88       00666.25
186.30       00667.50
187.22       00669.50
188.23       00671.00
189.25       00672.25
190.44       00674.25
191.44       00676.75
192.42       00680.50
193.31       00682.75
194.52       00685.50
195.50       00689.50
196.47       00693.00
197.41       00696.25
198.61       00700.50
199.52       00705.25
200.59       00710.00
201.55       00715.00
202.55       00719.50
203.56       00726.25
204.61       00732.00
205.64       00738.25
206.67       00746.25
207.58       00752.25
208.66       00758.50
209.70       00766.50
210.50       00775.75
211.45       00785.00
212.58       00794.25
213.56       00803.00
214.45       00813.50
215.61       00822.50
216.52       00832.25
217.55       00844.75
218.52       00857.75
219.58       00869.75
220.48       00883.25
221.59       00897.25
222.53       00909.25
223.55       00924.50
224.58       00943.25
225.55       00958.75
226.50       00978.00
227.52       00997.75
228.52       01014.50
229.48       01033.25
230.48       01056.75
231.56       01079.25
232.53       01102.50
233.58       01130.25
234.55       01156.00
235.58       01179.25
236.50       01213.00
237.48       01244.50
238.48       01282.25
239.50       01321.25
240.47       01358.50
241.50       01397.75
242.45       01444.75
243.48       01492.50
244.48       01547.25
245.44       01605.50
246.48       01670.75
247.44       01733.75
248.41       01811.50
249.42       01887.00
250.41       01956.25
251.45       01945.00
252.48       01926.50
253.53       01944.75
254.55       01931.50
255.58       01923.50
256.88       01914.75
257.89       01909.75
258.94       01906.00
259.95       01903.75
261.03       01895.00
262.06       01893.00
263.11       01879.50
264.12       01878.50
265.17       01870.75
266.20       01871.25
267.25       01862.75
268.25       01862.50
269.31       01863.25
270.33       01862.50
271.41       01862.25
272.44       01869.50
273.45       01869.75
274.52       01870.50
275.56       01876.50
276.58       01878.75
277.59       01885.25
278.62       01886.50
279.67       00000.00
280.77       01892.25
281.72       00000.00
282.81       01910.00
283.78       00000.00
284.81       00000.00
285.84       00000.00
286.88       00000.00
287.89       00000.00
288.92       00000.00
289.95       00000.00
290.98       00000.00
292.02       00000.00
293.03       00000.00
294.06       00000.00
295.09       00000.00
296.12       00000.00
297.16       00000.00
298.33       02109.00
299.20       00000.00
300.39       02151.25
301.27       00000.00
302.47       02184.75
303.53       02216.00
304.53       02241.25
305.44       02273.50
306.45       02295.25
307.47       02326.00
308.50       02348.75
309.52       02391.75
310.53       02425.50
311.58       02462.75
312.58       02504.00
313.62       02483.00
314.67       02445.00
315.72       02409.25
316.72       02436.50
317.75       02460.00
318.80       02483.50
319.81       02545.00
320.75       02918.25
321.80       02959.75
322.80       03012.25
323.86       02979.50
324.89       02946.75
325.94       02885.00
326.97       02869.75
328.00       02824.25
329.02       02810.00
330.06       02769.25
331.11       02743.50
332.11       02715.75
333.17       02682.25
334.20       02668.00
335.23       02634.00
336.27       02625.75
337.33       02592.75
338.36       02585.00
339.39       02577.00
340.42       02547.25
341.44       02525.50
342.50       02508.25
343.52       02501.50
344.58       02484.75
345.59       02480.00
346.61       02465.25
347.66       02449.75
348.70       02447.00
349.75       02441.75
350.77       02439.25
351.78       02435.50
353.06       02422.75
354.14       02408.75
355.17       02406.50
356.20       02405.75
357.23       02405.25
358.30       02404.25
358.88       02403.75
359.89       02393.50
