theta       Dist 
305.50       02636.00
306.39       02678.75
307.31       02700.00
308.25       02742.75
309.14       02786.25
310.08       02798.25
310.97       02845.50
311.91       02877.25
312.83       02923.25
313.77       02927.00
314.70       02877.50
315.61       02843.00
316.56       02795.00
317.53       02361.25
318.48       02328.50
319.42       02326.75
320.33       02329.50
321.28       02345.50
322.14       02566.50
323.06       02544.00
323.97       02505.00
324.94       02470.50
325.84       02446.50
326.78       02423.75
327.72       02394.00
328.91       02374.25
329.89       02357.25
330.80       02328.25
331.77       02321.00
332.69       02294.75
333.64       02272.75
334.56       02256.75
335.48       02239.00
336.44       02219.25
337.39       02201.00
338.36       02186.25
339.23       02183.25
340.19       02167.00
341.16       02153.75
342.08       02150.75
343.03       02145.25
343.95       02119.75
344.89       02114.50
345.84       02111.00
346.77       02108.25
347.70       02095.50
348.64       02086.00
349.58       02074.75
350.53       02072.75
351.45       02072.25
352.41       02061.25
353.12       02057.75
354.03       02059.25
354.97       02049.00
355.89       02041.00
356.83       02039.75
357.75       02039.00
358.66       02039.50
358.91       02037.75
359.88       02039.25
0.50       02038.50
1.44       02037.50
2.39       02038.75
3.31       02039.75
4.25       02040.75
5.16       02041.00
6.06       02048.75
6.98       02057.50
7.89       02062.25
8.86       02063.50
9.75       02072.50
10.67       02074.00
11.59       02084.00
12.55       02085.50
13.47       02095.00
14.36       02099.00
15.28       02110.50
16.25       02115.50
16.95       02116.75
17.89       02144.25
18.83       02149.50
19.72       02156.50
20.66       02160.50
21.55       02182.00
22.50       02196.25
23.41       02203.25
24.30       02217.75
25.20       02242.00
26.14       02249.00
27.05       02274.00
27.95       02292.50
28.84       02309.25
29.75       02328.25
30.70       02345.75
31.61       02375.75
32.52       02391.50
33.45       02420.00
34.34       02443.25
35.25       02465.25
36.17       02500.75
37.08       02528.00
37.98       02563.25
38.91       02588.75
39.80       02615.50
40.89       02629.25
41.84       02584.00
42.78       02542.75
43.70       02581.00
44.62       02583.00
45.53       02543.50
46.47       02487.00
47.42       02460.25
48.33       02412.25
49.28       02388.50
50.20       02358.25
51.14       02324.00
52.08       02291.75
53.00       02258.75
53.92       02230.50
54.94       02109.25
55.86       02092.00
56.75       02060.00
57.73       02033.75
58.64       02020.25
59.56       02002.75
60.52       01980.75
61.42       01965.25
62.38       01943.50
63.30       01922.50
64.20       01910.00
65.36       01904.50
66.31       01886.50
67.23       01869.50
68.20       01858.25
69.12       01845.50
70.11       01834.75
71.06       01830.75
71.94       01815.50
72.91       01809.75
73.84       01795.00
74.80       01785.25
75.70       01776.50
76.67       01772.25
77.58       01768.25
78.53       01755.25
79.45       01753.25
80.42       01745.00
81.30       01737.50
82.28       01739.25
83.20       01734.00
84.14       01731.50
85.08       01725.25
86.03       01725.75
86.94       01717.75
87.86       01716.50
88.80       01717.50
89.55       01717.75
90.47       01716.50
91.42       01716.25
92.38       01716.00
93.25       01718.25
94.17       01717.50
95.11       01717.75
96.06       01724.50
96.97       01731.25
97.92       01732.00
98.81       01733.75
99.75       01735.50
100.69       01741.50
101.58       01748.75
102.41       02138.25
103.33       02046.75
104.27       01998.50
105.16       02110.50
106.09       02131.25
107.05       02087.25
108.00       02049.00
108.88       02122.75
109.84       02045.25
110.75       02129.00
111.67       02112.75
112.58       02212.25
113.50       02082.50
114.42       02168.25
115.36       02129.50
116.27       02227.00
117.22       02152.00
118.12       02137.75
119.03       02153.75
119.94       02225.00
120.94       02189.50
121.80       02357.50
122.72       02345.00
123.62       02375.00
124.53       02405.50
125.48       02428.25
126.38       02479.50
127.30       02505.50
128.20       02543.50
129.12       02540.25
130.08       02487.00
131.03       02429.75
131.95       02394.00
132.92       02360.50
133.86       02327.50
134.75       02394.25
135.67       02372.00
136.81       02325.25
137.73       02290.00
138.67       02259.00
140.05       00000.00
140.67       01910.25
141.62       01889.00
142.56       01899.50
143.77       00000.00
144.34       02096.50
145.28       02073.50
146.25       02049.00
147.16       02033.25
148.12       02006.25
149.06       01984.25
149.97       01969.75
150.98       01854.75
151.92       01844.00
152.86       01844.00
154.00       00000.00
154.94       00000.00
155.66       01762.75
156.59       01762.75
157.52       01772.25
158.45       01762.75
159.39       01762.75
160.52       00000.00
161.14       01688.25
162.03       01697.25
163.28       01213.25
164.27       01203.25
165.17       01198.75
166.16       01190.50
167.08       01185.00
167.94       01184.00
168.91       01181.75
169.83       01179.00
170.80       01171.75
171.69       01171.25
172.62       01171.00
173.58       01165.25
174.50       01167.00
175.38       01169.50
176.36       01169.50
177.23       01165.00
178.17       01168.75
179.14       01168.25
180.06       01170.50
180.94       01175.75
181.89       01175.00
182.84       01182.75
183.80       01184.00
184.64       01187.75
185.58       01188.75
186.55       01190.50
187.48       01191.00
188.41       01196.25
189.33       01199.25
190.19       01203.00
191.11       01211.25
192.06       01220.50
193.02       01229.75
193.88       01278.25
194.81       01290.75
195.44       01688.25
196.41       01697.25
197.72       00000.00
198.22       01688.25
199.59       00000.00
200.52       00000.00
201.45       00000.00
201.91       01762.75
202.83       01744.00
203.75       01762.75
204.69       01762.75
205.61       01762.75
207.03       00000.00
207.95       00000.00
208.89       00000.00
209.30       01925.25
210.23       01953.00
211.16       01967.25
212.06       01983.50
212.98       02007.75
213.94       02022.50
214.86       02040.00
215.77       02064.75
216.66       02093.50
217.58       02113.75
218.52       02137.00
219.42       02160.00
220.38       02187.25
221.30       02216.25
222.19       02258.00
223.14       02281.00
224.05       02313.75
225.00       02346.25
225.88       02391.00
226.83       02424.25
227.72       02465.00
228.64       02478.25
229.56       02466.50
230.52       02481.25
231.45       02486.25
232.64       02484.75
233.56       02497.75
234.48       02502.75
235.45       02502.00
236.36       02507.75
237.30       02508.75
238.25       02525.00
239.19       02529.25
240.11       02543.75
241.03       02549.00
242.00       02564.50
242.94       02582.00
243.86       02588.75
244.78       02606.00
245.75       02611.25
246.66       02630.25
247.61       02635.00
248.52       02655.75
249.48       02676.50
250.41       02696.00
251.34       02718.25
252.25       02724.25
253.22       02746.50
254.12       02786.25
255.06       02796.75
256.02       02820.25
256.80       02818.75
257.75       02815.00
258.66       02794.75
259.62       02791.50
260.55       02771.50
261.47       02755.25
262.39       02749.25
263.33       02746.25
264.27       02745.50
265.31       02214.00
266.23       02192.25
267.20       02193.75
268.14       02181.75
269.06       02182.50
270.00       02194.25
270.92       02191.00
271.84       02183.25
272.81       02184.25
273.73       02193.25
274.67       02193.25
275.59       02194.00
276.50       02189.00
277.47       02199.25
278.41       02200.00
279.31       02201.00
280.23       02214.25
281.03       02218.25
281.97       02218.25
282.89       02228.50
283.81       02253.25
284.73       02244.75
285.64       02258.25
286.61       02270.50
287.50       02289.25
288.44       02290.00
289.38       02297.75
290.30       02321.25
291.19       02328.75
292.12       02340.75
293.06       02348.25
293.95       02374.25
294.88       02390.50
295.80       02395.75
296.72       02422.75
297.64       02459.75
298.56       02459.75
299.50       02473.00
300.44       02504.50
301.36       02528.25
302.27       02550.25
303.20       02584.00
304.14       02606.50
305.23       02616.50
306.16       02675.50
307.09       02697.75
308.02       02722.75
308.94       02752.25
309.86       02796.75
310.78       02841.50
311.73       02855.50
312.66       02920.25
313.59       02951.00
314.53       02903.00
315.48       02847.75
316.41       02816.25
317.45       02375.75
318.39       02341.00
319.33       02327.00
320.28       02327.25
321.19       02356.25
322.11       02409.00
323.03       02546.50
323.95       02509.25
324.89       02496.50
325.81       02461.75
326.73       02440.25
327.72       02407.00
329.50       02359.50
330.47       02342.00
331.36       02325.00
332.31       02305.50
333.22       02289.00
334.19       02270.25
335.09       02246.00
336.05       02228.50
336.97       02214.75
337.94       02199.50
338.88       02183.50
339.80       02178.25
340.70       02160.25
341.62       02153.75
342.59       02148.25
343.53       02134.50
344.47       02114.00
345.38       02110.50
346.34       02106.25
347.27       02096.50
348.16       02093.50
349.12       02085.00
350.03       02081.50
351.00       02070.50
351.91       02063.00
352.53       02379.75
352.73       02061.00
353.64       02051.25
354.61       02041.25
355.55       02049.00
356.48       02039.00
357.36       02038.75
358.33       02038.00
359.59       02039.25
0.14       02037.75
1.08       02037.50
2.02       02039.50
2.94       02038.25
3.84       02038.75
4.80       02040.25
5.72       02048.50
6.62       02050.25
7.56       02050.75
8.48       02062.00
9.41       02062.25
10.36       02074.25
11.30       02074.00
12.20       02084.25
13.09       02094.75
14.08       02097.50
14.98       02106.25
15.89       02112.75
16.66       02118.00
17.58       02144.75
18.47       02149.25
19.41       02153.00
20.33       02168.25
21.22       02182.50
22.17       02187.00
23.09       02199.25
23.98       02218.00
24.91       02241.25
25.80       02247.25
26.75       02272.00
27.66       02293.00
28.58       02306.75
29.50       02326.00
30.41       02345.00
31.31       02372.25
32.23       02394.25
33.16       02407.00
34.06       02443.25
34.98       02465.75
35.88       02500.25
36.81       02527.25
37.72       02550.75
38.62       02588.75
39.53       02612.75
40.80       02633.75
41.73       02588.50
42.67       02543.50
43.61       02565.25
44.53       02585.50
45.50       02558.00
46.44       02488.75
47.39       02463.75
48.31       02412.25
49.25       02390.75
50.20       02359.25
51.14       02325.00
52.11       02294.25
53.02       02263.50
54.00       02241.00
54.97       02109.25
55.88       02094.25
56.83       02063.00
57.80       02038.75
58.73       02021.50
59.66       02004.25
60.62       01981.25
61.53       01968.00
62.50       01944.50
63.42       01930.25
64.36       01912.75
65.12       01906.00
66.05       01886.50
66.97       01871.00
67.92       01858.00
68.86       01852.75
69.80       01835.75
70.70       01830.75
71.64       01815.50
72.59       01812.00
73.53       01795.25
74.42       01786.50
75.34       01784.00
76.31       01773.25
77.20       01770.75
78.14       01757.50
79.11       01753.75
80.02       01749.00
80.95       01742.00
81.91       01735.00
82.80       01734.50
83.75       01731.50
84.67       01732.25
85.59       01724.50
86.56       01718.50
87.48       01717.75
88.36       01716.75
89.25       01715.75
90.19       01716.00
91.11       01716.75
92.06       01715.50
92.95       01717.50
93.94       01717.00
94.81       01717.75
95.73       01718.75
96.70       01729.50
97.58       01731.00
98.48       01733.25
99.42       01734.25
100.34       01736.00
101.27       01743.25
102.06       02184.75
103.03       02046.25
103.95       02006.00
104.92       02008.00
105.77       02131.75
106.70       02107.00
107.67       02055.75
108.55       02136.75
109.52       02059.00
110.41       02087.75
111.34       02122.00
112.22       02213.25
113.42       02084.75
114.34       02167.75
115.28       02129.50
116.19       02228.25
117.14       02153.25
118.09       02137.75
119.00       02163.75
119.95       02215.75
120.86       02188.00
121.75       02358.25
122.70       02345.00
123.62       02375.00
124.53       02407.75
125.45       02428.75
126.41       02478.50
127.31       02505.00
128.23       02543.50
129.20       02526.00
130.16       02484.75
131.09       02445.25
132.05       02392.75
132.98       02360.50
133.89       02328.25
134.81       02396.00
135.78       02373.00
136.67       02328.25
137.67       02277.75
138.59       02272.50
139.67       00000.00
140.56       01921.75
141.52       01899.00
142.45       01899.00
143.36       01921.75
144.23       02109.75
145.19       02075.50
146.12       02058.00
147.05       02032.50
147.97       02010.75
148.91       01992.50
149.89       01979.00
150.84       00000.00
151.81       01844.00
152.70       00000.00
153.62       00000.00
154.61       01762.75
155.55       01762.75
156.48       01762.75
157.41       01762.75
158.36       01762.75
159.28       01762.75
160.22       01762.75
161.08       00000.00
161.92       01706.00
163.17       01217.25
164.08       01206.25
165.00       01198.25
165.98       01193.00
166.84       01186.50
167.86       01184.25
168.75       01182.75
169.70       01179.00
170.61       01175.50
171.50       01171.25
172.47       01171.00
173.42       01171.00
174.28       01167.25
175.20       01164.50
176.17       01165.25
177.12       01164.75
177.95       01168.25
178.95       01165.50
179.88       01167.00
180.75       01172.50
181.66       01175.00
182.56       01179.75
183.52       01183.25
184.45       01184.50
185.41       01188.75
186.30       01190.00
187.20       01191.75
188.22       01194.50
189.14       01200.25
190.06       01202.50
190.92       01208.50
191.84       01220.50
192.75       01227.00
193.64       01263.50
194.61       01287.25
195.22       01688.25
196.17       01688.50
197.11       01688.25
198.00       01688.25
198.95       01706.00
200.14       00000.00
201.08       00000.00
201.70       01753.25
202.59       01762.75
203.52       01762.75
204.44       01762.75
205.38       01762.75
206.66       00000.00
207.58       00000.00
208.52       00000.00
209.31       01925.25
210.27       01952.50
211.22       01966.75
212.09       01983.00
213.02       02007.00
213.95       02022.25
214.91       02039.50
215.86       02065.00
216.78       02093.50
217.67       02112.25
218.62       02144.00
219.58       02158.25
220.45       02186.00
221.42       02216.75
222.33       02246.25
223.28       02278.25
224.20       02314.25
225.11       02343.50
226.03       02377.00
226.98       02421.25
227.91       02460.50
228.84       02468.75
229.75       02480.75
230.73       02469.25
231.66       02481.75
232.58       02484.25
233.34       02487.75
234.25       02488.75
235.20       02502.00
236.09       02505.00
237.03       02520.75
237.98       02524.75
238.89       02527.75
239.84       02544.00
240.77       02547.25
241.69       02564.50
242.59       02580.50
243.52       02586.50
244.45       02607.00
245.39       02609.75
246.33       02615.75
247.23       02634.75
248.17       02639.25
249.12       02675.00
250.03       02695.25
250.95       02717.50
251.89       02723.00
252.81       02743.50
253.75       02754.00
254.66       02792.00
255.58       02813.50
256.52       02819.50
257.44       02814.00
258.39       02797.75
259.30       02794.00
260.23       02787.75
261.17       02768.50
262.09       02753.00
263.05       02750.25
263.95       02748.50
265.03       02212.00
265.94       02195.25
266.89       02184.00
267.83       02183.75
268.75       02182.25
269.67       02184.75
270.59       02172.00
271.52       02188.50
272.48       02183.25
273.42       02183.25
274.33       02176.00
275.23       02185.75
276.19       02194.25
277.08       02211.00
278.03       02198.25
278.95       02202.50
279.88       02214.75
280.86       02219.50
281.80       02227.50
282.72       02229.50
283.66       02240.75
284.56       02246.00
285.50       02257.00
286.45       02270.50
287.36       02287.50
288.31       02279.75
289.23       02295.00
290.14       02311.50
291.09       02325.00
292.02       02341.00
292.95       02346.25
293.86       02362.50
294.78       02390.75
295.72       02396.75
296.64       02421.75
297.58       02462.75
298.50       02462.50
299.41       02468.25
300.34       02505.50
301.27       02540.50
302.20       02561.25
303.11       02584.50
304.03       02608.00
305.06       02630.25
305.97       02679.50
306.94       02693.75
307.88       02720.75
308.80       02747.25
309.70       02792.50
310.66       02839.25
311.56       02852.75
312.52       02916.75
313.42       02956.25
314.36       02903.00
315.31       02853.50
316.28       02820.50
317.28       02392.00
318.20       02354.50
319.19       02327.75
320.09       02335.50
321.03       02340.50
321.97       02387.50
322.83       02550.25
323.78       02540.75
324.73       02498.00
325.66       02465.00
326.62       02443.25
327.53       02418.75
328.47       02390.50
329.22       02372.25
330.17       02345.50
331.09       02325.50
332.02       02310.25
332.95       02292.75
333.88       02260.75
334.84       02248.00
335.72       02238.50
336.67       02207.00
337.61       02201.50
338.56       02187.00
339.47       02179.50
340.39       02159.50
341.31       02151.50
342.28       02147.75
343.17       02145.25
344.14       02115.75
345.03       02113.75
345.97       02108.75
346.92       02105.25
347.84       02087.25
348.77       02085.25
349.69       02082.75
350.62       02072.25
351.56       02071.25
352.50       02069.50
353.33       02051.25
354.23       02058.25
355.16       02043.25
356.06       02046.75
356.97       02039.75
357.92       02040.25
359.22       02036.75
0.67       02040.75
1.64       02038.75
2.52       02038.50
3.47       02037.75
4.39       02039.00
5.28       02048.75
6.22       02057.00
7.14       02060.25
8.08       02061.25
8.95       02062.25
9.89       02073.75
10.83       02080.50
11.75       02084.50
12.66       02094.00
13.56       02097.50
14.48       02107.25
15.44       02111.25
16.36       02115.25
17.42       02135.25
18.34       02149.25
19.28       02152.75
20.20       02157.25
21.12       02179.75
22.08       02186.75
23.00       02200.00
23.91       02206.50
24.81       02230.50
25.75       02247.00
26.72       02271.50
27.59       02290.25
28.56       02298.50
29.47       02326.25
30.38       02340.75
31.31       02360.00
32.20       02379.75
33.17       02407.00
34.08       02427.75
34.98       02461.75
35.94       02472.50
36.84       02509.25
37.78       02545.25
38.67       02583.50
39.62       02612.25
40.50       02635.50
41.42       02605.50
42.33       02566.25
43.28       02545.25
44.19       02583.75
45.11       02564.00
46.08       02521.50
47.00       02480.00
47.94       02443.25
48.86       02405.50
49.81       02373.50
50.73       02330.25
51.64       02309.25
52.61       02274.75
53.53       02254.75
54.44       02225.75
55.45       02088.25
56.34       02072.75
57.30       02048.75
58.22       02031.75
59.17       02005.00
60.14       01986.25
61.02       01969.25
61.98       01952.75
62.89       01934.00
63.83       01915.50
64.81       01908.00
65.69       01902.00
66.67       01879.25
67.56       01862.75
68.47       01856.75
69.41       01837.25
70.36       01835.50
71.28       01824.25
72.20       01812.50
73.16       01803.25
74.06       01793.25
75.05       01791.00
75.97       01775.00
76.89       01770.25
77.80       01762.75
78.75       01753.50
79.69       01751.75
80.58       01744.00
81.53       01743.00
82.48       01734.50
83.41       01733.50
84.30       01726.75
85.22       01729.50
86.19       01729.50
87.12       01717.00
88.05       01716.75
88.98       01716.00
89.86       01716.75
90.80       01716.25
91.72       01717.00
92.66       01716.25
93.59       01718.25
94.50       01720.00
95.44       01723.75
96.38       01729.50
97.28       01732.50
98.20       01731.50
99.14       01733.25
100.03       01736.00
100.95       01744.00
101.75       02184.50
102.69       02037.75
103.66       02009.00
104.55       02007.25
105.44       02128.25
106.39       02119.00
107.33       02058.50
108.22       02141.00
109.17       02073.50
110.11       02031.50
111.00       02128.00
111.92       02201.00
113.09       02137.00
114.05       02085.25
114.97       02139.25
115.91       02240.00
116.83       02197.75
117.80       02138.25
118.69       02210.25
119.62       02183.00
120.56       02210.00
121.47       02312.25
122.39       02361.75
123.33       02372.25
124.27       02391.50
125.19       02425.50
126.11       02446.25
127.06       02485.00
127.98       02523.75
128.89       02545.75
129.84       02502.75
130.80       02462.50
131.77       02424.25
132.69       02389.25
133.66       02353.75
134.58       02326.25
135.48       02380.50
136.42       02343.50
137.16       02306.75
138.09       02277.75
139.03       02243.25
139.88       00000.00
140.97       01910.50
141.92       01899.00
142.86       01899.00
143.59       00000.00
144.64       02093.50
145.56       02070.75
146.50       02038.00
147.42       02021.25
148.36       02004.25
149.31       01981.25
150.22       01965.75
151.02       00000.00
151.94       00000.00
153.05       01833.50
153.80       00000.00
154.73       00000.00
155.86       01762.75
156.80       01762.75
157.70       01762.75
158.64       01744.00
159.56       01762.75
160.30       00000.00
161.22       00000.00
162.20       01688.25
163.47       01211.75
164.42       01202.00
165.34       01196.75
166.30       01189.00
167.22       01185.75
168.16       01183.50
169.03       01181.50
169.94       01178.75
170.92       01171.75
171.78       01172.50
172.75       01170.50
173.67       01165.50
174.61       01167.50
175.48       01167.75
176.41       01167.00
177.28       01165.25
178.22       01168.00
179.12       01166.00
180.06       01172.00
181.00       01179.25
181.95       01176.50
182.86       01184.00
183.77       01184.50
184.69       01185.25
185.92       01189.00
186.84       01190.25
187.78       01195.25
188.64       01198.75
189.61       01202.25
190.50       01207.75
191.42       01215.75
192.36       01225.50
193.30       01236.75
194.22       01285.00
194.62       00000.00
195.81       01688.25
196.70       01688.25
197.41       00000.00
198.55       01706.00
199.50       01688.25
200.19       00000.00
201.33       01762.75
202.27       01744.25
203.17       01753.75
204.12       01762.75
204.83       00000.00
205.98       01762.75
206.91       01762.75
207.61       00000.00
208.55       00000.00
209.62       01925.50
210.55       01947.50
211.44       01969.00
212.39       01986.50
213.31       02007.50
214.25       02031.75
215.16       02048.75
216.05       02072.75
216.97       02097.50
217.92       02114.00
218.81       02149.25
219.77       02160.75
220.67       02198.00
221.61       02217.25
222.55       02248.50
223.42       02288.75
224.34       02316.25
225.28       02347.75
226.22       02390.00
227.11       02425.00
228.05       02465.75
228.95       02468.25
229.89       02477.75
230.83       02479.75
231.78       02485.00
232.61       02484.25
233.55       02496.75
234.48       02501.00
235.41       02501.00
236.31       02504.25
237.23       02521.00
238.17       02523.75
239.08       02540.50
240.03       02546.50
240.95       02562.50
241.84       02577.75
242.77       02581.75
243.72       02588.00
244.62       02590.75
245.56       02611.25
246.50       02616.00
247.39       02634.75
248.34       02653.75
249.25       02677.25
250.17       02693.75
251.11       02701.00
252.02       02723.75
252.95       02745.75
253.84       02770.50
254.78       02792.75
255.69       02816.75
256.61       02820.25
257.53       02811.50
258.47       02796.25
259.38       02789.75
260.30       02770.50
261.25       02770.00
262.16       02751.50
263.08       02748.50
264.03       02745.00
265.08       02202.75
266.03       02186.25
266.94       02192.50
267.86       02183.50
268.78       02181.75
269.72       02183.75
270.61       02189.25
271.56       02181.75
272.47       02185.25
273.39       02191.75
274.30       02192.25
275.23       02185.75
276.19       02190.00
277.09       02197.75
278.02       02201.75
278.95       02201.25
279.86       02213.75
281.02       02218.75
281.95       02218.50
282.88       02229.50
283.83       02243.00
284.73       02245.75
285.70       02249.25
286.62       02270.75
287.53       02288.50
288.47       02292.00
289.42       02296.75
290.34       02311.50
291.27       02324.00
292.20       02341.25
293.11       02346.75
294.05       02361.75
295.00       02391.75
295.94       02406.75
296.86       02422.00
297.78       02462.75
298.70       02462.00
299.66       02469.00
300.56       02504.00
301.52       02514.25
302.42       02549.25
303.33       02583.50
304.28       02606.25
305.05       02616.00
305.92       02676.25
306.84       02693.50
307.78       02704.75
308.69       02747.75
309.61       02792.50
310.55       02821.00
311.45       02851.50
312.39       02900.00
313.31       02956.25
314.23       02903.00
315.16       02870.25
316.12       02819.75
317.03       02772.75
318.05       02343.25
319.00       02326.25
319.92       02326.00
320.83       02338.75
321.73       02374.25
322.64       02564.50
323.58       02541.75
324.50       02501.50
325.44       02468.50
326.38       02444.75
327.28       02422.75
328.25       02392.25
329.11       02373.25
330.02       02345.00
330.97       02327.25
331.84       02309.50
332.80       02291.00
333.75       02273.50
334.69       02248.00
335.59       02242.75
336.52       02217.25
337.44       02202.00
338.34       02186.25
339.31       02181.25
340.22       02157.25
341.17       02151.75
342.06       02148.75
343.03       02145.25
343.94       02117.25
344.84       02113.50
345.77       02107.50
346.70       02105.25
347.62       02094.25
348.53       02085.25
349.47       02083.75
350.41       02072.50
351.36       02070.50
352.28       02068.00
353.41       02059.75
354.38       02050.25
355.25       02056.50
356.20       02039.50
357.12       02039.50
358.09       02038.00
358.86       02040.00
359.78       02039.00
